Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
LSTM,0.14714055872458678,0.262015503875969,0.2929824561403509,0.18604651162790697,0.6,0.0,0.8,0.07894736842105263,0.0,0.3018867924528302,0.13953488372093023,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.23309663957145968,0.26231884057971017,0.2893026004728132,0.33695652173913043,0.2,0.25,0.6595744680851063,0.16666666666666666,0.041666666666666664,0.4460431654676259,0.18181818181818182,0.07142857142857142,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.2514177923816478,0.38982719524591447,0.4176470588235294,0.29591836734693877,0.20689655172413793,0.6666666666666666,0.8529411764705882,0.375,0.025,0.4393939393939394,0.26666666666666666,0.04819277108433735,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",12,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.39634551495016607,0.45413820959095247,0.5047263681592039,0.38202247191011235,0.6470588235294118,0.3333333333333333,0.85,0.16417910447761194,0.5,0.5271317829457365,0.2619047619047619,0.4,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",20,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.30385487528344673,0.3284313725490196,0.28270042194092826,0.9852941176470589,0.0,0.0,0.8481012658227848,0.0,0.0,0.9115646258503401,0.0,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",23,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.2987249544626594,0.3683760683760684,0.318452380952381,0.5666666666666667,0.5384615384615384,0.0,0.8095238095238095,0.14583333333333334,0.0,0.6666666666666666,0.22950819672131148,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",24,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.30272108843537415,0.30272108843537415,0.30272108843537415,0.9081632653061225,0.0,0.0,0.9081632653061225,0.0,0.0,0.9081632653061225,0.0,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",25,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.2846846846846847,0.32916666666666666,0.2507936507936508,0.9875,0.0,0.0,0.7523809523809524,0.0,0.0,0.8540540540540541,0.0,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.3232878232878233,0.3933206710984489,0.44370525988173043,0.43209876543209874,0.19230769230769232,0.5555555555555556,0.6862745098039216,0.5555555555555556,0.08928571428571429,0.5303030303030303,0.2857142857142857,0.15384615384615385,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.09847778813296056,0.3819444444444444,0.24259259259259258,0.14583333333333334,0.0,1.0,0.7,0.0,0.027777777777777776,0.2413793103448276,0.0,0.05405405405405406,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.26588125292192616,0.30427170868347336,0.3587962962962963,0.3235294117647059,0.21428571428571427,0.375,0.6875,0.3333333333333333,0.05555555555555555,0.44,0.2608695652173913,0.0967741935483871,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.0392156862745098,0.3333333333333333,0.020833333333333332,0.0,0.0,1.0,0.0,0.0,0.0625,0.0,0.0,0.11764705882352941,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.275114369869023,0.30978260869565216,0.2524644945697578,0.8043478260869565,0.0,0.125,0.7047619047619048,0.0,0.05263157894736842,0.751269035532995,0.0,0.07407407407407407,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.23322851153039834,0.5,0.28225231646471843,0.5,0.0,1.0,0.8032786885245902,0.0,0.043478260869565216,0.6163522012578616,0.0,0.08333333333333333,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",12,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.2984126984126984,0.3807740324594257,0.28225478225478223,0.8089887640449438,0.0,0.3333333333333333,0.7912087912087912,0.0,0.05555555555555555,0.8,0.0,0.09523809523809523,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",20,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.30630630630630634,0.3333333333333333,0.2833333333333333,1.0,0.0,0.0,0.85,0.0,0.0,0.918918918918919,0.0,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",23,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.26207729468599034,0.38888888888888884,0.2988072818581293,0.4666666666666667,0.0,0.7,0.7777777777777778,0.0,0.11864406779661017,0.5833333333333334,0.0,0.2028985507246377,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",24,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.09382716049382715,0.35714285714285715,0.36000000000000004,0.07142857142857142,0.0,1.0,1.0,0.0,0.08,0.13333333333333333,0.0,0.14814814814814814,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",25,LW,LW,3,42,6.25,10,64,0.001,,17
LSTM,0.1331501651784254,0.2888888888888889,0.26347417840375587,0.075,0.16666666666666666,0.625,0.6,0.12,0.07042253521126761,0.13333333333333333,0.13953488372093023,0.12658227848101267,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.3145388387913305,0.3964862298195631,0.3377783316716518,0.5185185185185185,0.11538461538461539,0.5555555555555556,0.711864406779661,0.17647058823529413,0.125,0.6,0.13953488372093023,0.20408163265306123,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.2899929527836505,0.37751436781609193,0.32489878542510126,0.3854166666666667,0.41379310344827586,0.3333333333333333,0.7115384615384616,0.21052631578947367,0.05263157894736842,0.5,0.27906976744186046,0.09090909090909091,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.260445705562193,0.28956582633053224,0.32244423610297274,0.27941176470588236,0.4642857142857143,0.125,0.6785714285714286,0.24528301886792453,0.043478260869565216,0.3958333333333333,0.32098765432098764,0.06451612903225806,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.32839506172839505,0.39224806201550394,0.43307823129251705,0.47674418604651164,0.2,0.5,0.8367346938775511,0.4,0.0625,0.6074074074074074,0.26666666666666666,0.1111111111111111,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.25513374251723875,0.35144927536231885,0.25935935935935933,0.5543478260869565,0.0,0.5,0.6891891891891891,0.0,0.08888888888888889,0.6144578313253012,0.0,0.1509433962264151,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.15869544084767181,0.2766830870279146,0.3081632653061224,0.07142857142857142,0.7586206896551724,0.0,0.7,0.22448979591836735,0.0,0.12962962962962962,0.3464566929133858,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",12,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.2248454469507101,0.2701769846515385,0.33160552897395007,0.3595505617977528,0.11764705882352941,0.3333333333333333,0.7272727272727273,0.25,0.017543859649122806,0.48120300751879697,0.16,0.03333333333333333,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",20,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.3428127428127428,0.3470588235294118,0.35111111111111115,0.9411764705882353,0.1,0.0,0.8533333333333334,0.2,0.0,0.8951048951048951,0.13333333333333333,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",23,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.2955665024630542,0.3333333333333333,0.26548672566371684,1.0,0.0,0.0,0.7964601769911505,0.0,0.0,0.8866995073891626,0.0,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",24,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.3703315881326352,0.33758503401360546,0.478494623655914,0.8877551020408163,0.0,0.125,0.9354838709677419,0.0,0.5,0.9109947643979057,0.0,0.2,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",25,LW,LW,3,12,6.25,10,64,0.001,,17
LSTM,0.16045548654244304,0.3337962962962963,0.3067375886524823,0.1125,0.8888888888888888,0.0,0.75,0.1702127659574468,0.0,0.1956521739130435,0.2857142857142857,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.2627497279903697,0.2918645140867363,0.3122875816993464,0.345679012345679,0.3076923076923077,0.2222222222222222,0.7,0.1568627450980392,0.08,0.4628099173553719,0.2077922077922078,0.11764705882352941,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.034278180619644036,0.3448275862068966,0.049999999999999996,0.0,0.034482758620689655,1.0,0.0,0.125,0.025,0.0,0.05405405405405406,0.04878048780487805,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.12997628230704436,0.37675070028011204,0.46140350877192987,0.058823529411764705,0.07142857142857142,1.0,0.8,0.5,0.08421052631578947,0.1095890410958904,0.125,0.1553398058252427,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.19109062980030722,0.23514211886304906,0.2911184210526316,0.37209302325581395,0.0,0.3333333333333333,0.8421052631578947,0.0,0.03125,0.5161290322580645,0.0,0.05714285714285714,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.2581481731613426,0.2792753623188406,0.3425872373240795,0.34782608695652173,0.24,0.25,0.7619047619047619,0.23076923076923078,0.03508771929824561,0.47761194029850745,0.23529411764705882,0.06153846153846154,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.23209532934860308,0.35792477910704507,0.5794522937380081,0.23469387755102042,0.1724137931034483,0.6666666666666666,0.8846153846153846,0.8333333333333334,0.02040816326530612,0.3709677419354839,0.2857142857142857,0.039603960396039604,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",12,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.2969225064886911,0.31614893148270545,0.3164572554816457,0.5955056179775281,0.35294117647058826,0.0,0.803030303030303,0.14634146341463414,0.0,0.6838709677419355,0.20689655172413793,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",20,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.11647361647361647,0.32450980392156864,0.3183183183183183,0.07352941176470588,0.9,0.0,0.8333333333333334,0.12162162162162163,0.0,0.13513513513513514,0.21428571428571427,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",23,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.09628298496169489,0.32222222222222224,0.31601731601731603,0.06666666666666667,0.0,0.9,0.8571428571428571,0.0,0.09090909090909091,0.12371134020618557,0.0,0.1651376146788991,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",24,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.11241830065359477,0.32908163265306123,0.3303782505910165,0.11224489795918367,0.0,0.875,0.9166666666666666,0.0,0.07446808510638298,0.2,0.0,0.13725490196078433,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",25,LW,LW,3,52,6.25,10,64,0.001,,17
LSTM,0.2633744855967078,0.30476190476190473,0.2318840579710145,0.9142857142857143,0.0,0.0,0.6956521739130435,0.0,0.0,0.7901234567901234,0.0,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",02,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.20614732379438264,0.2976939203354298,0.25336927223719674,0.22641509433962265,0.0,0.6666666666666666,0.5714285714285714,0.0,0.18867924528301888,0.32432432432432434,0.0,0.29411764705882354,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",05,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.11054421768707483,0.3181818181818182,0.18164251207729468,0.045454545454545456,0.0,0.9090909090909091,0.4,0.0,0.14492753623188406,0.08163265306122448,0.0,0.25,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",06,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.2512219866641478,0.32641759136719944,0.29884004884004883,0.574468085106383,0.03636363636363636,0.3684210526315789,0.42857142857142855,0.3333333333333333,0.1346153846153846,0.4909090909090909,0.06557377049180328,0.19718309859154928,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",09,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.16898656898656897,0.3385416666666667,0.4375,0.015625,0.0,1.0,1.0,0.0,0.3125,0.03076923076923077,0.0,0.47619047619047616,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",10,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.40101997847751836,0.43453984287317615,0.6492926284437827,0.8545454545454545,0.07407407407407407,0.375,0.5949367088607594,1.0,0.35294117647058826,0.7014925373134329,0.13793103448275862,0.36363636363636365,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",11,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.3008278271436166,0.3755858284160171,0.3085610200364299,0.5283018867924528,0.02702702702702703,0.5714285714285714,0.45901639344262296,0.2,0.26666666666666666,0.49122807017543857,0.047619047619047616,0.36363636363636365,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",13,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.22644574398960363,0.3126126126126126,0.18257694314032338,0.8378378378378378,0.0,0.1,0.43661971830985913,0.0,0.1111111111111111,0.5740740740740741,0.0,0.10526315789473684,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",15,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.25252525252525254,0.3333333333333333,0.2032520325203252,1.0,0.0,0.0,0.6097560975609756,0.0,0.0,0.7575757575757576,0.0,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",16,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.23393478949034505,0.2984330484330484,0.19643874643874645,0.4722222222222222,0.0,0.4230769230769231,0.37777777777777777,0.0,0.21153846153846154,0.41975308641975306,0.0,0.28205128205128205,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",17,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.10309278350515465,0.3333333333333333,0.06097560975609756,0.0,0.0,1.0,0.0,0.0,0.18292682926829268,0.0,0.0,0.30927835051546393,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",18,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.2415029415029415,0.29033189033189033,0.264320362291258,0.10909090909090909,0.3333333333333333,0.42857142857142855,0.35294117647058826,0.1951219512195122,0.24489795918367346,0.16666666666666666,0.24615384615384617,0.3116883116883117,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",19,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.29439691181977934,0.46982578978077855,0.3854166666666667,0.06451612903225806,0.5116279069767442,0.8333333333333334,0.5,0.5,0.15625,0.11428571428571428,0.5057471264367817,0.2631578947368421,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",20,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.24197530864197528,0.27651060424169666,0.2165052461662631,0.6530612244897959,0.17647058823529413,0.0,0.5423728813559322,0.10714285714285714,0.0,0.5925925925925926,0.13333333333333333,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",24,RW,RW,5,42,7.5,10,64,0.001,,29
LSTM,0.3080383668618963,0.3095238095238095,0.30808080808080807,0.6285714285714286,0.2,0.1,0.6666666666666666,0.16666666666666666,0.09090909090909091,0.6470588235294118,0.18181818181818182,0.09523809523809523,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",02,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.2582133628645256,0.27578616352201263,0.2807239057239057,0.37735849056603776,0.25,0.2,0.6060606060606061,0.125,0.1111111111111111,0.46511627906976744,0.16666666666666666,0.14285714285714285,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",05,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.2528395061728395,0.26435406698564595,0.25370531822144726,0.4772727272727273,0.3157894736842105,0.0,0.5675675675675675,0.1935483870967742,0.0,0.5185185185185185,0.24,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",06,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.33065103938890344,0.3294987953442601,0.3345117845117846,0.3617021276595745,0.36363636363636365,0.2631578947368421,0.3090909090909091,0.4166666666666667,0.2777777777777778,0.3333333333333333,0.3883495145631068,0.2702702702702703,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",09,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.2563492063492063,0.27901234567901234,0.2829228243021346,0.25,0.037037037037037035,0.55,0.5,0.034482758620689655,0.3142857142857143,0.3333333333333333,0.03571428571428571,0.4,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",10,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.23489395758303322,0.3060606060606061,0.22957662492546213,0.41818181818181815,0.0,0.5,0.5348837209302325,0.0,0.15384615384615385,0.46938775510204084,0.0,0.23529411764705882,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",11,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.23773667179826696,0.3389022445626219,0.36903073286052007,0.05660377358490566,0.8648648648648649,0.09523809523809523,0.6,0.3404255319148936,0.16666666666666666,0.10344827586206896,0.48854961832061067,0.12121212121212122,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",13,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.38780089759281927,0.46603073661897193,0.4794094794094794,0.6216216216216216,0.17647058823529413,0.6,0.5897435897435898,0.6666666666666666,0.18181818181818182,0.6052631578947368,0.27906976744186046,0.27906976744186046,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",15,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.25252525252525254,0.3333333333333333,0.2032520325203252,1.0,0.0,0.0,0.6097560975609756,0.0,0.0,0.7575757575757576,0.0,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",16,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.1791044776119403,0.3333333333333333,0.12244897959183675,1.0,0.0,0.0,0.3673469387755102,0.0,0.0,0.5373134328358209,0.0,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",17,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.24304350620140092,0.2908496732026144,0.22788605697151423,0.20588235294117646,0.6666666666666666,0.0,0.30434782608695654,0.3793103448275862,0.0,0.24561403508771928,0.4835164835164835,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",18,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.22373186333935666,0.3574675324675325,0.4586021505376345,0.05454545454545454,0.875,0.14285714285714285,0.75,0.22580645161290322,0.4,0.1016949152542373,0.358974358974359,0.21052631578947367,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",19,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.0904095904095904,0.3565891472868217,0.13928012519561814,0.0,0.06976744186046512,1.0,0.0,0.3333333333333333,0.08450704225352113,0.0,0.11538461538461539,0.15584415584415584,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",20,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.11003236245954694,0.3333333333333333,0.06589147286821705,0.0,1.0,0.0,0.0,0.19767441860465115,0.0,0.0,0.3300970873786408,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",24,RW,RW,5,12,7.5,10,64,0.001,,29
LSTM,0.15957602339181287,0.2619047619047619,0.40545454545454546,0.08571428571428572,0.4,0.3,1.0,0.08,0.13636363636363635,0.15789473684210525,0.13333333333333333,0.1875,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",02,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.2739018087855297,0.3333333333333333,0.23245614035087717,1.0,0.0,0.0,0.6973684210526315,0.0,0.0,0.8217054263565892,0.0,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",05,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.22054394880481834,0.37878787878787873,0.536231884057971,0.045454545454545456,1.0,0.09090909090909091,1.0,0.2753623188405797,0.3333333333333333,0.08695652173913043,0.4318181818181818,0.14285714285714285,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",06,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.19009287925696594,0.23832501951202958,0.2699969540054828,0.46808510638297873,0.03636363636363636,0.21052631578947367,0.3283582089552239,0.4,0.08163265306122448,0.38596491228070173,0.06666666666666667,0.11764705882352941,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",09,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.16846800480356836,0.29378858024691357,0.19274007855885142,0.140625,0.7407407407407407,0.0,0.391304347826087,0.18691588785046728,0.0,0.20689655172413793,0.29850746268656714,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",10,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.4472911787665887,0.46147586980920313,0.4425180598555212,0.4909090909090909,0.5185185185185185,0.375,0.6,0.4117647058823529,0.3157894736842105,0.54,0.45901639344262296,0.34285714285714286,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",11,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.20360582569884897,0.24892547534056966,0.24009324009324007,0.2641509433962264,0.05405405405405406,0.42857142857142855,0.4,0.18181818181818182,0.13846153846153847,0.3181818181818182,0.08333333333333333,0.20930232558139536,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",13,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.4082506640646176,0.4135665076841548,0.6721611721611721,0.40540540540540543,0.7352941176470589,0.1,0.5357142857142857,0.4807692307692308,1.0,0.46153846153846156,0.5813953488372093,0.18181818181818182,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",15,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.24806201550387597,0.32,0.20253164556962025,0.96,0.0,0.0,0.6075949367088608,0.0,0.0,0.7441860465116279,0.0,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",16,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.3088869654556074,0.34045584045584043,0.5695616211745244,0.6388888888888888,0.3055555555555556,0.07692307692307693,0.35384615384615387,0.3548387096774194,1.0,0.45544554455445546,0.3283582089552239,0.14285714285714285,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",17,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.3220380194518126,0.3242424242424242,0.3340974967061923,0.5,0.2727272727272727,0.2,0.3695652173913043,0.36,0.2727272727272727,0.425,0.3103448275862069,0.23076923076923078,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",18,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.12213740458015267,0.3333333333333333,0.07476635514018691,0.0,1.0,0.0,0.0,0.22429906542056074,0.0,0.0,0.366412213740458,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",19,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.23292545088210725,0.4431107776944236,0.5203533026113671,0.0967741935483871,0.23255813953488372,1.0,0.75,0.7142857142857143,0.0967741935483871,0.17142857142857143,0.3508771929824561,0.17647058823529413,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",20,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.12336569579288026,0.3401360544217687,0.3992248062015504,0.02040816326530612,1.0,0.0,1.0,0.19767441860465115,0.0,0.04,0.3300970873786408,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",24,RW,RW,5,100,7.5,10,64,0.001,,29
LSTM,0.1016949152542373,0.3,0.06122448979591837,0.0,0.0,0.9,0.0,0.0,0.1836734693877551,0.0,0.0,0.3050847457627119,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",02,RW,RW,5,72,7.5,10,64,0.001,,29
LSTM,0.05691056910569106,0.2916666666666667,0.031531531531531536,0.0,0.875,0.0,0.0,0.0945945945945946,0.0,0.0,0.17073170731707318,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",05,RW,RW,5,72,7.5,10,64,0.001,,29
LSTM,0.16604938271604938,0.2759170653907496,0.20983606557377052,0.09090909090909091,0.7368421052631579,0.0,0.4,0.22950819672131148,0.0,0.14814814814814814,0.35,0.0,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",06,RW,RW,5,72,7.5,10,64,0.001,,29
LSTM,0.1911162314388121,0.2460755370049883,0.49804151978065025,0.40425531914893614,0.01818181818181818,0.3157894736842105,0.41304347826086957,1.0,0.08108108108108109,0.40860215053763443,0.03571428571428571,0.12903225806451613,"[2, 5, 6, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 24]",09,RW,RW,5,72,7.5,10,64,0.001,,29
