Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.3673469387755102,0.5,0.2903225806451613,1.0,0.0,,0.5806451612903226,0.0,,0.7346938775510204,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.3157894736842105,0.5,0.23076923076923078,0.0,1.0,,0.0,0.46153846153846156,,0.0,0.631578947368421,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.3910630841121495,0.487056054771074,0.43452380952380953,0.9390243902439024,0.03508771929824561,,0.5833333333333334,0.2857142857142857,,0.719626168224299,0.0625,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.40195403880555935,0.5119047619047619,0.8047619047619048,1.0,0.023809523809523808,,0.6095238095238096,1.0,,0.757396449704142,0.046511627906976744,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.42121564072783585,0.40603146853146854,0.45784313725490194,0.7211538461538461,0.09090909090909091,,0.8823529411764706,0.03333333333333333,,0.7936507936507936,0.04878048780487805,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.0859375,0.5,0.04700854700854701,0.0,1.0,,0.0,0.09401709401709402,,0.0,0.171875,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.3592171717171717,0.5505050505050505,0.5111111111111112,0.43434343434343436,0.6666666666666666,,0.9555555555555556,0.06666666666666667,,0.5972222222222222,0.12121212121212122,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.463855421686747,0.5,0.43258426966292135,1.0,0.0,,0.8651685393258427,0.0,,0.927710843373494,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.24048027444253858,0.5352226720647774,0.5311827956989248,0.14736842105263157,0.9230769230769231,,0.9333333333333333,0.12903225806451613,,0.2545454545454545,0.22641509433962265,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.46842105263157896,0.5,0.4405940594059406,1.0,0.0,,0.8811881188118812,0.0,,0.9368421052631579,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.45365853658536587,0.45588235294117646,0.45145631067961167,0.9117647058823529,0.0,,0.9029126213592233,0.0,,0.9073170731707317,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.30409356725146197,0.48214285714285715,0.4888663967611336,0.25,0.7142857142857143,,0.8461538461538461,0.13157894736842105,,0.38596491228070173,0.2222222222222222,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.3028571428571429,0.5,0.21721311475409835,0.0,1.0,,0.0,0.4344262295081967,,0.0,0.6057142857142858,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",02,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.36764705882352944,0.5,0.29069767441860467,1.0,0.0,,0.5813953488372093,0.0,,0.7352941176470589,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",05,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.3895452918009309,0.48760683760683765,0.47694020356234096,0.14444444444444443,0.8307692307692308,,0.5416666666666666,0.4122137404580153,,0.22807017543859648,0.5510204081632653,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.3246753246753247,0.4894179894179894,0.39473684210526316,0.015873015873015872,0.9629629629629629,,0.3333333333333333,0.45614035087719296,,0.030303030303030304,0.6190476190476191,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.5463869463869464,0.5596919127086007,0.5586380832282472,0.4878048780487805,0.631578947368421,,0.6557377049180327,0.46153846153846156,,0.5594405594405595,0.5333333333333333,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.3692751532636134,0.36979166666666663,0.37535612535612534,0.40625,0.3333333333333333,,0.48148148148148145,0.2692307692307692,,0.4406779661016949,0.2978723404255319,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.3792172739541161,0.5297202797202797,0.5105721393034826,0.4230769230769231,0.6363636363636364,,0.9166666666666666,0.1044776119402985,,0.5789473684210527,0.1794871794871795,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.5745454545454545,0.5844768439108061,0.5683079056865464,0.8962264150943396,0.2727272727272727,,0.9223300970873787,0.21428571428571427,,0.9090909090909091,0.24,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.17729591836734693,0.5656565656565656,0.532608695652174,0.13131313131313133,1.0,,1.0,0.06521739130434782,,0.23214285714285715,0.12244897959183673,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.3243616287094548,0.3614718614718615,0.43395252837977294,0.38961038961038963,0.3333333333333333,,0.7894736842105263,0.0784313725490196,,0.5217391304347826,0.12698412698412698,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.10743801652892562,0.5,0.06018518518518518,0.0,1.0,,0.0,0.12037037037037036,,0.0,0.21487603305785125,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.10619469026548672,0.5,0.0594059405940594,0.0,1.0,,0.0,0.1188118811881188,,0.0,0.21238938053097345,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.4766355140186916,0.5,0.45535714285714285,1.0,0.0,,0.9107142857142857,0.0,,0.9532710280373832,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.45454545454545453,0.48295454545454547,0.4292929292929293,0.9659090909090909,0.0,,0.8585858585858586,0.0,,0.9090909090909091,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.20149253731343283,0.5,0.1261682242990654,0.0,1.0,,0.0,0.2523364485981308,,0.0,0.40298507462686567,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.5521235521235521,0.569583931133429,0.5587878787878788,0.6097560975609756,0.5294117647058824,,0.7575757575757576,0.36,,0.6756756756756757,0.42857142857142855,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.45440454662877805,0.48452950558213714,0.48815628815628814,0.4842105263157895,0.48484848484848486,,0.7301587301587301,0.24615384615384617,,0.5822784810126582,0.32653061224489793,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.2727272727272727,0.5,0.1875,0.0,1.0,,0.0,0.375,,0.0,0.5454545454545454,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.45454545454545453,0.5,0.4166666666666667,1.0,0.0,,0.8333333333333334,0.0,,0.9090909090909091,0.0,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.30213464696223313,0.49612152553329025,0.4922779922779923,0.10989010989010989,0.8823529411764706,,0.7142857142857143,0.2702702702702703,,0.19047619047619047,0.41379310344827586,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,12,6.0,10,64,0.001,,10
