Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.2549634273772205,0.46759259259259256,0.4766666666666667,0.18518518518518517,0.75,,0.8333333333333334,0.12,,0.30303030303030304,0.20689655172413793,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.3018867924528302,0.5,0.21621621621621623,0.0,1.0,,0.0,0.43243243243243246,,0.0,0.6037735849056604,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",02,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.3709677419354839,0.5,0.2948717948717949,1.0,0.0,,0.5897435897435898,0.0,,0.7419354838709677,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",05,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.43099273607748184,0.5175925925925926,0.530448717948718,0.18518518518518517,0.85,,0.625,0.4358974358974359,,0.2857142857142857,0.576271186440678,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.32075471698113206,0.5,0.2361111111111111,0.0,1.0,,0.0,0.4722222222222222,,0.0,0.6415094339622641,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.5452991452991452,0.5541176470588236,0.5522727272727272,0.52,0.5882352941176471,,0.65,0.45454545454545453,,0.5777777777777777,0.5128205128205128,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.4285714285714286,0.4291497975708502,0.43137254901960786,0.47368421052631576,0.38461538461538464,,0.5294117647058824,0.3333333333333333,,0.5,0.35714285714285715,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.44958371877890846,0.734375,0.575,0.46875,1.0,,1.0,0.15,,0.6382978723404256,0.2608695652173913,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.4461538461538462,0.4393939393939394,0.453125,0.8787878787878788,0.0,,0.90625,0.0,,0.8923076923076924,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.1843137254901961,0.5666666666666667,0.5357142857142857,0.13333333333333333,1.0,,1.0,0.07142857142857142,,0.23529411764705882,0.13333333333333333,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,52,6.5,8,64,0.001,,20
