,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
2,KNN,0.6786570743405276,0.2944242714899059,0.28849558872912656,0.286541753581289,0.7835195530726257,0.0,0.08196721311475409,0.8551829268292683,0.0,0.028089887640449437,0.8177842565597667,0.0,0.04184100418410042,0.286541753581289,0.28849558872912656,0.2944242714899059,[21],[2],['RP'],['FW'],70
3,DecisionTree,0.8585131894484412,0.28617106314948043,0.3333333333333333,0.3079569892473118,1.0,0.0,0.0,0.8585131894484412,0.0,0.0,0.9238709677419354,0.0,0.0,0.3079569892473118,0.3333333333333333,0.28617106314948043,[21],[2],['RP'],['FW'],70
4,MLP,0.7230215827338129,0.29833972180296003,0.3107198461397564,0.3013125440451022,0.8337988826815642,0.0,0.09836065573770492,0.8492176386913229,0.0,0.04580152671755725,0.8414376321353066,0.0,0.0625,0.3013125440451022,0.3107198461397564,0.29833972180296003,[21],[2],['RP'],['FW'],70
0,SVM,0.6123222748815166,0.5066450885194449,0.5020920663594185,0.4427296361492495,0.9219219219219219,,0.08226221079691516,0.6323377960865088,,0.38095238095238093,0.7501527183872939,,0.13530655391120505,0.4427296361492495,0.5020920663594185,0.5066450885194449,[21],[5],['RP'],['FW'],70
1,RandomForest,0.6312796208530805,0.31563981042654027,0.5,0.3869843114468332,1.0,,0.0,0.6312796208530805,,0.0,0.7739686228936664,,0.0,0.3869843114468332,0.5,0.31563981042654027,[21],[5],['RP'],['FW'],70
2,KNN,0.5772511848341232,0.4507451835696111,0.47698727004639596,0.43090227382680213,0.8588588588588588,,0.09511568123393316,0.6190476190476191,,0.2824427480916031,0.719496855345912,,0.1423076923076923,0.43090227382680213,0.47698727004639596,0.4507451835696111,[21],[5],['RP'],['FW'],70
3,DecisionTree,0.6312796208530805,0.31563981042654027,0.5,0.3869843114468332,1.0,,0.0,0.6312796208530805,,0.0,0.7739686228936664,,0.0,0.3869843114468332,0.5,0.31563981042654027,[21],[5],['RP'],['FW'],70
4,MLP,0.590521327014218,0.4865264993245578,0.49337833977936807,0.45437306056775084,0.8633633633633634,,0.12339331619537275,0.6277292576419214,,0.34532374100719426,0.7269279393173199,,0.18181818181818182,0.45437306056775084,0.49337833977936807,0.4865264993245578,[21],[5],['RP'],['FW'],70
0,SVM,0.5419303797468354,0.3864178263319894,0.46613937138130684,0.3806600991308072,0.8938172043010753,,0.038461538461538464,0.5708154506437768,,0.20202020202020202,0.6966998428496596,,0.06462035541195477,0.3806600991308072,0.46613937138130684,0.3864178263319894,[21],[7],['RP'],['FW'],70
1,RandomForest,0.5941455696202531,0.6297935103244838,0.5087572373862697,0.39678892468326943,0.9905913978494624,,0.026923076923076925,0.5929203539823009,,0.6666666666666666,0.7418218419728235,,0.05175600739371534,0.39678892468326943,0.5087572373862697,0.6297935103244838,[21],[7],['RP'],['FW'],70
2,KNN,0.5498417721518988,0.48221198451546854,0.4899400330851944,0.4506979539870483,0.8279569892473119,,0.1519230769230769,0.5827814569536424,,0.38164251207729466,0.6840644086618546,,0.21733149931224208,0.4506979539870483,0.4899400330851944,0.48221198451546854,[21],[7],['RP'],['FW'],70
3,DecisionTree,0.5965189873417721,0.5946434037343128,0.5159842845326716,0.4252475936076805,0.9704301075268817,,0.06153846153846154,0.596694214876033,,0.5925925925925926,0.7389969293756398,,0.11149825783972125,0.4252475936076805,0.5159842845326716,0.5946434037343128,[21],[7],['RP'],['FW'],70
4,MLP,0.5688291139240507,0.4628691983122363,0.49101530190239867,0.4038102211132949,0.9301075268817204,,0.051923076923076926,0.5839662447257384,,0.34177215189873417,0.7174701918092276,,0.09015025041736228,0.4038102211132949,0.49101530190239867,0.4628691983122363,[21],[7],['RP'],['FW'],70
0,SVM,0.5356394129979035,0.503858024691358,0.501996335615071,0.4486160670602434,0.8508604206500956,,0.1531322505800464,0.5493827160493827,,0.4583333333333333,0.6676669167291823,,0.22956521739130437,0.4486160670602434,0.501996335615071,0.503858024691358,[21],[8],['RP'],['FW'],70
1,RandomForest,0.6027253668763103,0.7435744382022471,0.5615492451633224,0.4830598983465225,0.988527724665392,,0.1345707656612529,0.5808988764044943,,0.90625,0.7317763623496107,,0.23434343434343433,0.4830598983465225,0.5615492451633224,0.7435744382022471,[21],[8],['RP'],['FW'],70
2,KNN,0.550314465408805,0.5368351902459534,0.5310940362800726,0.5202011735121542,0.7304015296367112,,0.33178654292343385,0.5701492537313433,,0.5035211267605634,0.6404023470243084,,0.39999999999999997,0.5202011735121542,0.5310940362800726,0.5368351902459534,[21],[8],['RP'],['FW'],70
3,DecisionTree,0.5807127882599581,0.5973502466525722,0.5459623003109848,0.4944891903348877,0.9063097514340345,,0.18561484918793503,0.5745454545454546,,0.6201550387596899,0.7032640949554897,,0.2857142857142857,0.4944891903348877,0.5459623003109848,0.5973502466525722,[21],[8],['RP'],['FW'],70
4,MLP,0.4968553459119497,0.47411795804761236,0.47784732912476213,0.46522915080369776,0.6749521988527725,,0.28074245939675174,0.5324283559577677,,0.41580756013745707,0.5952782462057334,,0.335180055401662,0.46522915080369776,0.47784732912476213,0.47411795804761236,[21],[8],['RP'],['FW'],70
0,SVM,0.607583774250441,0.5331543565566614,0.5150949521181626,0.47554289930835225,0.8896746817538896,,0.1405152224824356,0.6315261044176707,,0.43478260869565216,0.738696418085731,,0.21238938053097342,0.47554289930835225,0.5150949521181626,0.5331543565566614,[21],[9],['RP'],['FW'],70
1,RandomForest,0.6402116402116402,0.6409517548154262,0.5333781621721891,0.47205017139153493,0.9660537482319661,,0.10070257611241218,0.6401124648547329,,0.6417910447761194,0.770011273957159,,0.17408906882591094,0.47205017139153493,0.5333781621721891,0.6409517548154262,[21],[9],['RP'],['FW'],70
2,KNN,0.5864197530864198,0.549501202773454,0.5463514735548496,0.5463562799655746,0.7086280056577087,,0.3840749414519906,0.6557591623036649,,0.44324324324324327,0.6811692726036711,,0.411543287327478,0.5463562799655746,0.5463514735548496,0.549501202773454,[21],[9],['RP'],['FW'],70
3,DecisionTree,0.6331569664902998,0.6963162623539982,0.5151992951051545,0.42142857142857143,0.9929278642149929,,0.03747072599531616,0.6307277628032345,,0.7619047619047619,0.7714285714285715,,0.07142857142857142,0.42142857142857143,0.5151992951051545,0.6963162623539982,[21],[9],['RP'],['FW'],70
4,MLP,0.5873015873015873,0.5467450221743653,0.5424212210448212,0.5416171471214173,0.7241867043847242,,0.36065573770491804,0.6522292993630573,,0.44126074498567336,0.6863270777479893,,0.3969072164948454,0.5416171471214173,0.5424212210448212,0.5467450221743653,[21],[9],['RP'],['FW'],70
0,SVM,0.6002304147465438,0.506179835924007,0.5025952684516221,0.4559468222501197,0.8913443830570903,,0.11384615384615385,0.6269430051813472,,0.3854166666666667,0.7361216730038023,,0.17577197149643706,0.4559468222501197,0.5025952684516221,0.506179835924007,[21],[11],['RP'],['FW'],70
1,RandomForest,0.6255760368663594,0.3127880184331797,0.5,0.3848334514528703,1.0,,0.0,0.6255760368663594,,0.0,0.7696669029057406,,0.0,0.3848334514528703,0.5,0.3127880184331797,[21],[11],['RP'],['FW'],70
2,KNN,0.5967741935483871,0.5273492286115007,0.5171270718232044,0.4960854564755838,0.8342541436464088,,0.2,0.635343618513324,,0.41935483870967744,0.7213375796178343,,0.2708333333333333,0.4960854564755838,0.5171270718232044,0.5273492286115007,[21],[11],['RP'],['FW'],70
3,DecisionTree,0.6255760368663594,0.3127880184331797,0.5,0.3848334514528703,1.0,,0.0,0.6255760368663594,,0.0,0.7696669029057406,,0.0,0.3848334514528703,0.5,0.3127880184331797,[21],[11],['RP'],['FW'],70
4,MLP,0.6082949308755761,0.5661545517083237,0.5572177362232611,0.555956787337125,0.7605893186003683,,0.35384615384615387,0.6629213483146067,,0.46938775510204084,0.7084048027444253,,0.4035087719298246,0.555956787337125,0.5572177362232611,0.5661545517083237,[21],[11],['RP'],['FW'],70
0,SVM,0.865814696485623,0.34306351754184816,0.3520742580303709,0.34711259610780215,0.9527744982290437,0.0,0.10344827586206896,0.9067415730337078,0.0,0.12244897959183673,0.9291882556131261,0.0,0.11214953271028037,0.34711259610780215,0.3520742580303709,0.34306351754184816,[21],[13],['RP'],['FW'],70
1,RandomForest,0.8839190628328009,0.30007230657989875,0.3266430539157812,0.3127944224609007,0.9799291617473436,0.0,0.0,0.9002169197396963,0.0,0.0,0.9383832673827022,0.0,0.0,0.3127944224609007,0.3266430539157812,0.30007230657989875,[21],[13],['RP'],['FW'],70
2,KNN,0.7358892438764644,0.3140094163872235,0.30941524515192226,0.30373372125242454,0.807556080283353,0.0,0.1206896551724138,0.9035667107001321,0.0,0.038461538461538464,0.8528678304239402,0.0,0.05833333333333335,0.30373372125242454,0.30941524515192226,0.3140094163872235,[21],[13],['RP'],['FW'],70
3,DecisionTree,0.8828541001064962,0.30003619254433583,0.3262495080676899,0.31259426847662136,0.9787485242030697,0.0,0.0,0.9001085776330076,0.0,0.0,0.9377828054298641,0.0,0.0,0.31259426847662136,0.3262495080676899,0.30003619254433583,[21],[13],['RP'],['FW'],70
4,MLP,0.8274760383386581,0.3245453801902996,0.33790660749908397,0.33013071895424834,0.910271546635183,0.0,0.10344827586206896,0.9038686987104337,0.0,0.06976744186046512,0.9070588235294116,0.0,0.08333333333333333,0.33013071895424834,0.33790660749908397,0.3245453801902996,[21],[13],['RP'],['FW'],70
0,SVM,0.8547544409613375,0.3374062799481368,0.3535149451381006,0.34334490464170214,0.9205448354143019,0.0,0.14,0.9257990867579908,0.0,0.08641975308641975,0.9231644849174729,0.0,0.10687022900763359,0.34334490464170214,0.3535149451381006,0.3374062799481368,[21],[14],['RP'],['FW'],70
1,RandomForest,0.9205851619644723,0.3068617206548241,0.3333333333333333,0.31955023576351105,1.0,0.0,0.0,0.9205851619644723,0.0,0.0,0.9586507072905331,0.0,0.0,0.31955023576351105,0.3333333333333333,0.3068617206548241,[21],[14],['RP'],['FW'],70
2,KNN,0.812957157784744,0.3421803497699836,0.3761104805145668,0.3463972239232496,0.8683314415437003,0.0,0.26,0.9295261239368166,0.0,0.09701492537313433,0.8978873239436619,0.0,0.14130434782608697,0.3463972239232496,0.3761104805145668,0.3421803497699836,[21],[14],['RP'],['FW'],70
3,DecisionTree,0.9205851619644723,0.3068617206548241,0.3333333333333333,0.31955023576351105,1.0,0.0,0.0,0.9205851619644723,0.0,0.0,0.9586507072905331,0.0,0.0,0.31955023576351105,0.3333333333333333,0.3068617206548241,[21],[14],['RP'],['FW'],70
4,MLP,0.8432601880877743,0.34019308943089427,0.3619296254256527,0.34649198685183147,0.905788876276958,0.0,0.18,0.926829268292683,0.0,0.09375,0.9161882893226176,0.0,0.12328767123287672,0.34649198685183147,0.3619296254256527,0.34019308943089427,[21],[14],['RP'],['FW'],70
0,SVM,0.8335260115606936,0.32076995932921054,0.31472313898056475,0.3165590286747611,0.8886138613861386,0.0,0.05555555555555555,0.9300518134715026,0.0,0.03225806451612903,0.908860759493671,0.0,0.04081632653061224,0.3165590286747611,0.31472313898056475,0.32076995932921054,[21],[15],['RP'],['FW'],70
1,RandomForest,0.9341040462427745,0.3113680154142582,0.3333333333333333,0.3219764893405061,1.0,0.0,0.0,0.9341040462427745,0.0,0.0,0.9659294680215182,0.0,0.0,0.3219764893405061,0.3333333333333333,0.3113680154142582,[21],[15],['RP'],['FW'],70
2,KNN,0.7583815028901734,0.31256452950900876,0.2821476592103655,0.2940780870539884,0.8094059405940595,0.0,0.037037037037037035,0.925035360678925,0.0,0.012658227848101266,0.8633663366336634,0.0,0.018867924528301886,0.2940780870539884,0.2821476592103655,0.31256452950900876,[21],[15],['RP'],['FW'],70
3,DecisionTree,0.9086705202312139,0.347542242703533,0.3415383204987165,0.3417154718659649,0.969059405940594,0.0,0.05555555555555555,0.9354838709677419,0.0,0.10714285714285714,0.9519756838905775,0.0,0.07317073170731708,0.3417154718659649,0.3415383204987165,0.347542242703533,[21],[15],['RP'],['FW'],70
4,MLP,0.753757225433526,0.3162613223849785,0.2920180906979587,0.29851472206516255,0.801980198019802,0.0,0.07407407407407407,0.9243937232524965,0.0,0.024390243902439025,0.8588469184890656,0.0,0.03669724770642202,0.29851472206516255,0.2920180906979587,0.3162613223849785,[21],[15],['RP'],['FW'],70
0,SVM,0.7978290366350068,0.3291727505377357,0.3598456760271249,0.3434619448391445,0.9162717219589257,0.0,0.16326530612244897,0.8605341246290801,0.0,0.12698412698412698,0.8875286916602906,0.0,0.14285714285714285,0.3434619448391445,0.3598456760271249,0.3291727505377357,[21],[18],['RP'],['FW'],70
1,RandomForest,0.858887381275441,0.2862957937584803,0.3333333333333333,0.30802919708029197,1.0,0.0,0.0,0.858887381275441,0.0,0.0,0.9240875912408759,0.0,0.0,0.30802919708029197,0.3333333333333333,0.2862957937584803,[21],[18],['RP'],['FW'],70
2,KNN,0.7137042062415196,0.3314760875001839,0.39623432311313156,0.3402070692865084,0.8009478672985783,0.0,0.3877551020408163,0.8726333907056799,0.0,0.12179487179487179,0.8352553542009885,0.0,0.18536585365853656,0.3402070692865084,0.39623432311313156,0.3314760875001839,[21],[18],['RP'],['FW'],70
3,DecisionTree,0.858887381275441,0.2862957937584803,0.3333333333333333,0.30802919708029197,1.0,0.0,0.0,0.858887381275441,0.0,0.0,0.9240875912408759,0.0,0.0,0.30802919708029197,0.3333333333333333,0.2862957937584803,[21],[18],['RP'],['FW'],70
4,MLP,0.7394843962008141,0.30333031946955996,0.3246499231604174,0.31003199698851874,0.8515007898894155,0.0,0.12244897959183673,0.8528481012658228,0.0,0.05714285714285714,0.8521739130434782,0.0,0.07792207792207792,0.31003199698851874,0.3246499231604174,0.30333031946955996,[21],[18],['RP'],['FW'],70
0,SVM,0.8162344983089064,0.32852904066663896,0.3536771105308964,0.34062219289079537,0.9360313315926893,0.0,0.125,0.864897466827503,0.0,0.1206896551724138,0.8990595611285266,0.0,0.12280701754385964,0.34062219289079537,0.3536771105308964,0.32852904066663896,[21],[19],['RP'],['FW'],70
1,RandomForest,0.8635851183765502,0.2878617061255167,0.3333333333333333,0.3089332526719097,1.0,0.0,0.0,0.8635851183765502,0.0,0.0,0.926799758015729,0.0,0.0,0.3089332526719097,0.3333333333333333,0.2878617061255167,[21],[19],['RP'],['FW'],70
2,KNN,0.6865839909808342,0.31233723239902894,0.34777135397239833,0.31150371367762675,0.7754569190600522,0.0,0.26785714285714285,0.8608695652173913,0.0,0.07614213197969544,0.815934065934066,0.0,0.11857707509881422,0.31150371367762675,0.34777135397239833,0.31233723239902894,[21],[19],['RP'],['FW'],70
3,DecisionTree,0.8534385569334837,0.2873955960516325,0.32941688424717147,0.3069748580697486,0.9882506527415144,0.0,0.0,0.8621867881548975,0.0,0.0,0.9209245742092458,0.0,0.0,0.3069748580697486,0.32941688424717147,0.2873955960516325,[21],[19],['RP'],['FW'],70
4,MLP,0.7226606538895152,0.3200868082291007,0.3672137262215591,0.3284223487890356,0.8159268929503917,0.0,0.2857142857142857,0.8608815426997245,0.0,0.09937888198757763,0.8378016085790884,0.0,0.14746543778801843,0.3284223487890356,0.3672137262215591,0.3200868082291007,[21],[19],['RP'],['FW'],70
0,SVM,0.8232445520581114,0.3115042504081518,0.3255479969765684,0.3183309946094331,0.9210884353741496,0.0,0.05555555555555555,0.8861256544502618,0.0,0.04838709677419355,0.9032688458972649,0.0,0.05172413793103448,0.3183309946094331,0.3255479969765684,0.3115042504081518,[21],[20],['RP'],['FW'],70
1,RandomForest,0.8898305084745762,0.2966101694915254,0.3333333333333333,0.31390134529147984,1.0,0.0,0.0,0.8898305084745762,0.0,0.0,0.9417040358744395,0.0,0.0,0.31390134529147984,0.3333333333333333,0.2966101694915254,[21],[20],['RP'],['FW'],70
2,KNN,0.7905569007263923,0.3162671232876712,0.3304610733182162,0.32109215017064846,0.8802721088435375,0.0,0.1111111111111111,0.8863013698630137,0.0,0.0625,0.8832764505119455,0.0,0.08,0.32109215017064846,0.3304610733182162,0.3162671232876712,[21],[20],['RP'],['FW'],70
3,DecisionTree,0.8898305084745762,0.2966101694915254,0.3333333333333333,0.31390134529147984,1.0,0.0,0.0,0.8898305084745762,0.0,0.0,0.9417040358744395,0.0,0.0,0.31390134529147984,0.3333333333333333,0.2966101694915254,[21],[20],['RP'],['FW'],70
4,MLP,0.8184019370460048,0.3103269537480064,0.3237339380196523,0.31677814938684506,0.9156462585034013,0.0,0.05555555555555555,0.8855263157894737,0.0,0.045454545454545456,0.9003344481605351,0.0,0.049999999999999996,0.31677814938684506,0.3237339380196523,0.3103269537480064,[21],[20],['RP'],['FW'],70
0,SVM,0.7647058823529411,0.3286756319896289,0.34843088783676207,0.32766892087162586,0.8383961117861483,0.0,0.20689655172413793,0.9114927344782034,0.0,0.07453416149068323,0.8734177215189872,0.0,0.1095890410958904,0.32766892087162586,0.34843088783676207,0.3286756319896289,[21],[21],['RP'],['FW'],70
1,RandomForest,0.7908496732026143,0.3085231736056559,0.3100724850211589,0.30787867526193163,0.8784933171324423,0.0,0.05172413793103448,0.8992537313432836,0.0,0.02631578947368421,0.8887523048555624,0.0,0.03488372093023256,0.30787867526193163,0.3100724850211589,0.3085231736056559,[21],[21],['RP'],['FW'],70
2,KNN,0.6252723311546841,0.3162323327886242,0.2859038281588246,0.2798110827992691,0.6852976913730255,0.0,0.1724137931034483,0.9155844155844156,0.0,0.033112582781456956,0.7838776928422516,0.0,0.055555555555555566,0.2798110827992691,0.2859038281588246,0.3162323327886242,[21],[21],['RP'],['FW'],70
3,DecisionTree,0.8899782135076253,0.42977463493158563,0.38432424128154635,0.3930677032717849,0.9805589307411907,0.0,0.1724137931034483,0.9047085201793722,0.0,0.38461538461538464,0.9411078717201167,0.0,0.23809523809523808,0.3930677032717849,0.38432424128154635,0.42977463493158563,[21],[21],['RP'],['FW'],70
4,MLP,0.5196078431372549,0.332064410521908,0.35345875057610926,0.2688383203809701,0.543134872417983,0.0,0.5172413793103449,0.9273858921161826,0.0,0.06880733944954129,0.6850574712643678,0.0,0.12145748987854252,0.2688383203809701,0.35345875057610926,0.332064410521908,[21],[21],['RP'],['FW'],70
0,SVM,0.7565947242206235,0.2895153298921805,0.30375950178587785,0.2961833988672847,0.8784916201117319,0.0,0.03278688524590164,0.8465679676985195,0.0,0.02197802197802198,0.8622344071281699,0.0,0.026315789473684216,0.2961833988672847,0.30375950178587785,0.2895153298921805,[21],[23],['RP'],['FW'],70
1,RandomForest,0.8585131894484412,0.28617106314948043,0.3333333333333333,0.3079569892473118,1.0,0.0,0.0,0.8585131894484412,0.0,0.0,0.9238709677419354,0.0,0.0,0.3079569892473118,0.3333333333333333,0.28617106314948043,[21],[23],['RP'],['FW'],70
2,KNN,0.6786570743405276,0.2944242714899059,0.28849558872912656,0.286541753581289,0.7835195530726257,0.0,0.08196721311475409,0.8551829268292683,0.0,0.028089887640449437,0.8177842565597667,0.0,0.04184100418410042,0.286541753581289,0.28849558872912656,0.2944242714899059,[21],[23],['RP'],['FW'],70
3,DecisionTree,0.8585131894484412,0.28617106314948043,0.3333333333333333,0.3079569892473118,1.0,0.0,0.0,0.8585131894484412,0.0,0.0,0.9238709677419354,0.0,0.0,0.3079569892473118,0.3333333333333333,0.28617106314948043,[21],[23],['RP'],['FW'],70
